"vehicle_category_id","child_sequence","grandchild_sequence","boarding_area_id"
"C4","4","","2135238"
"C4","1","","2150413"
"C4","2","","2150413"
"C4","3","","2150413"
"C4","4","","2150413"
"C4","1","","2150414"
"C4","2","","2150414"
"C4","3","","2150414"
"C4","4","","2150414"
"C4","1","","2205111"
"C4","2","","2205111"
"C4","3","","2205111"
"C4","4","","2205111"
"C4","1","","2205112"
"C4","2","","2205112"
"C4","3","","2205112"
"C4","4","","2205112"
"C4","1","","2560691"
"C4","2","","2560691"
"C4","3","","2560691"
"C4","4","","2560691"
"C4","1","","2560692"
"C4","2","","2560692"
"C4","3","","2560692"
"C4","4","","2560692"
"C4","1","","2560693"
"C4","2","","2560693"
"C4","3","","2560693"
"C4","4","","2560693"
"C4","1","","2560711"
"C4","2","","2560711"
"C4","3","","2560711"
"C4","4","","2560711"
"C4","1","","2560712"
"C4","2","","2560712"
"C4","3","","2560712"
"C4","4","","2560712"
"C8","1","","2000337"
"C8","2","","2000337"
"C8","3","","2000337"
"C8","4","","2000337"
"C8","5","","2000337"
"C8","6","","2000337"
"C8","7","","2000337"
"C8","8","","2000337"
"C8","1","","2000339"
"C8","2","","2000339"
"C8","3","","2000339"
"C8","4","","2000339"
"C8","5","","2000339"
"C8","6","","2000339"
"C8","7","","2000339"
"C8","8","","2000339"
"C8","1","","2000340"
"C8","2","","2000340"
"C8","3","","2000340"
"C8","4","","2000340"
"C8","5","","2000340"
"C8","6","","2000340"
"C8","7","","2000340"
"C8","8","","2000340"
"C8","1","","2000341"
"C8","2","","2000341"
"C8","3","","2000341"
"C8","4","","2000341"
"C8","5","","2000341"
"C8","6","","2000341"
"C8","7","","2000341"
"C8","8","","2000341"
"C8","1","","2000342"
"C8","2","","2000342"
"C8","3","","2000342"
"C8","4","","2000342"
"C8","5","","2000342"
"C8","6","","2000342"
"C8","7","","2000342"
"C8","8","","2000342"
"C8","1","","2000343"
"C8","2","","2000343"
"C8","3","","2000343"
"C8","4","","2000343"
"C8","5","","2000343"
"C8","6","","2000343"
"C8","7","","2000343"
"C8","8","","2000343"
"C8","1","","2000391"
"C8","2","","2000391"
"C8","3","","2000391"
"C8","4","","2000391"
"C8","5","","2000391"
"C8","6","","2000391"
"C8","7","","2000391"
"C8","8","","2000391"
"C8","1","","2000396"
"C8","2","","2000396"
"C8","3","","2000396"
"C8","4","","2000396"
"C8","5","","2000396"
"C8","6","","2000396"
"C8","7","","2000396"
"C8","8","","2000396"
"C8","1","","2000405"
"C8","2","","2000405"
"C8","3","","2000405"
"C8","4","","2000405"
"C8","5","","2000405"
"C8","6","","2000405"
"C8","7","","2000405"
"C8","8","","2000405"
"C8","1","","2000406"
"C8","2","","2000406"
"C8","3","","2000406"
"C8","4","","2000406"
"C8","5","","2000406"
"C8","6","","2000406"
"C8","7","","2000406"
"C8","8","","2000406"
"C8","1","","2015135"
"C8","2","","2015135"
"C8","3","","2015135"
"C8","4","","2015135"
"C8","5","","2015135"
"C8","6","","2015135"
"C8","7","","2015135"
"C8","8","","2015135"
"C8","1","","2015136"
"C8","2","","2015136"
"C8","3","","2015136"
"C8","4","","2015136"
"C8","5","","2015136"
"C8","6","","2015136"
"C8","7","","2015136"
"C8","8","","2015136"
"C8","1","","2015137"
"C8","2","","2015137"
"C8","3","","2015137"
"C8","4","","2015137"
"C8","5","","2015137"
"C8","6","","2015137"
"C8","7","","2015137"
"C8","8","","2015137"
"C8","1","","2015138"
"C8","2","","2015138"
"C8","3","","2015138"
"C8","4","","2015138"
"C8","5","","2015138"
"C8","6","","2015138"
"C8","7","","2015138"
"C8","8","","2015138"
"C8","1","","2015139"
"C8","2","","2015139"
"C8","3","","2015139"
"C8","4","","2015139"
"C8","5","","2015139"
"C8","6","","2015139"
"C8","7","","2015139"
"C8","8","","2015139"
"C8","1","","2015140"
"C8","2","","2015140"
"C8","3","","2015140"
"C8","4","","2015140"
"C8","5","","2015140"
"C8","6","","2015140"
"C8","7","","2015140"
"C8","8","","2015140"
"C8","1","","204471"
"C8","2","","204471"
"C8","3","","204471"
"C8","4","","204471"
"C8","5","","204471"
"C8","6","","204471"
"C8","7","","204471"
"C8","8","","204471"
"C8","1","","204472"
"C8","2","","204472"
"C8","3","","204472"
"C8","4","","204472"
"C8","5","","204472"
"C8","6","","204472"
"C8","7","","204472"
"C8","8","","204472"
"C8","1","","204473"
"C8","2","","204473"
"C8","3","","204473"
"C8","4","","204473"
"C8","5","","204473"
"C8","6","","204473"
"C8","7","","204473"
"C8","8","","204473"
"C8","1","","204474"
"C8","2","","204474"
"C8","3","","204474"
"C8","4","","204474"
"C8","5","","204474"
"C8","6","","204474"
"C8","7","","204474"
"C8","8","","204474"
"C8","1","","2135237"
"C8","2","","2135237"
"C8","3","","2135237"
"C8","4","","2135237"
"C8","5","","2135237"
"C8","6","","2135237"
"C8","7","","2135237"
"C8","8","","2135237"
"C8","1","","2135238"
"C8","2","","2135238"
"C8","3","","2135238"
"C8","4","","2135238"
"C8","5","","2135238"
"C8","6","","2135238"
"C8","7","","2135238"
"C8","8","","2135238"
"C8","1","","2150413"
"C8","2","","2150413"
"C8","3","","2150413"
"C8","4","","2150413"
"C8","5","","2150413"
"C8","6","","2150413"
"C8","7","","2150413"
"C8","8","","2150413"
"C8","1","","2150414"
"C8","2","","2150414"
"C8","3","","2150414"
"C8","4","","2150414"
"C8","5","","2150414"
"C8","6","","2150414"
"C8","7","","2150414"
"C8","8","","2150414"
"C8","1","","2205111"
"C8","2","","2205111"
"C8","3","","2205111"
"C8","4","","2205111"
"C8","5","","2205111"
"C8","6","","2205111"
"C8","7","","2205111"
"C8","8","","2205111"
"C8","1","","2205112"
"C8","2","","2205112"
"C8","3","","2205112"
"C8","4","","2205112"
"C8","5","","2205112"
"C8","6","","2205112"
"C8","7","","2205112"
"C8","8","","2205112"
"C8","1","","2560691"
"C8","2","","2560691"
"C8","3","","2560691"
"C8","4","","2560691"
"C8","5","","2560691"
"C8","6","","2560691"
"C8","7","","2560691"
"C8","8","","2560691"
"C8","1","","2560692"
"C8","2","","2560692"
"C8","3","","2560692"
"C8","4","","2560692"
"C8","5","","2560692"
"C8","6","","2560692"
"C8","7","","2560692"
"C8","8","","2560692"
"C8","1","","2560693"
"C8","2","","2560693"
"C8","3","","2560693"
"C8","4","","2560693"
"C8","5","","2560693"
"C8","6","","2560693"
"C8","7","","2560693"
"C8","8","","2560693"
"C8","1","","2560711"
"C8","2","","2560711"
"C8","3","","2560711"
"C8","4","","2560711"
"C8","5","","2560711"
"C8","6","","2560711"
"C8","7","","2560711"
"C8","8","","2560711"
"C8","1","","2560712"
"C8","2","","2560712"
"C8","3","","2560712"
"C8","4","","2560712"
"C8","5","","2560712"
"C8","6","","2560712"
"C8","7","","2560712"
"C8","8","","2560712"
"D10","1","","2000321"
"D10","2","","2000321"
"D10","3","","2000321"
"D10","4","","2000321"
"D10","5","","2000321"
"D10","6","","2000321"
"D10","7","","2000321"
"D10","8","","2000321"
"D10","9","","2000321"
"D10","10","","2000321"
"D10","1","","2000322"
"D10","2","","2000322"
"D10","3","","2000322"
"D10","4","","2000322"
"D10","5","","2000322"
"D10","6","","2000322"
"D10","7","","2000322"
"D10","8","","2000322"
"D10","9","","2000322"
"D10","10","","2000322"
"D10","1","","2000323"
"D10","2","","2000323"
"D10","3","","2000323"
"D10","4","","2000323"
"D10","5","","2000323"
"D10","6","","2000323"
"D10","7","","2000323"
"D10","8","","2000323"
"D10","9","","2000323"
"D10","10","","2000323"
"D10","1","","2000324"
"D10","2","","2000324"
"D10","3","","2000324"
"D10","4","","2000324"
"D10","5","","2000324"
"D10","6","","2000324"
"D10","7","","2000324"
"D10","8","","2000324"
"D10","9","","2000324"
"D10","10","","2000324"
"D10","1","","2000326"
"D10","2","","2000326"
"D10","3","","2000326"
"D10","4","","2000326"
"D10","5","","2000326"
"D10","6","","2000326"
"D10","7","","2000326"
"D10","8","","2000326"
"D10","9","","2000326"
"D10","10","","2000326"
"D10","1","","2000327"
"D10","2","","2000327"
"D10","3","","2000327"
"D10","4","","2000327"
"D10","5","","2000327"
"D10","6","","2000327"
"D10","7","","2000327"
"D10","8","","2000327"
"D10","9","","2000327"
"D10","10","","2000327"
"D10","1","","2000329"
"D10","2","","2000329"
"D10","3","","2000329"
"D10","4","","2000329"
"D10","5","","2000329"
"D10","6","","2000329"
"D10","7","","2000329"
"D10","8","","2000329"
"D10","9","","2000329"
"D10","10","","2000329"
"D10","1","","2000330"
"D10","2","","2000330"
"D10","3","","2000330"
"D10","4","","2000330"
"D10","5","","2000330"
"D10","6","","2000330"
"D10","7","","2000330"
"D10","8","","2000330"
"D10","9","","2000330"
"D10","10","","2000330"
"D10","1","","2000331"
"D10","2","","2000331"
"D10","3","","2000331"
"D10","4","","2000331"
"D10","5","","2000331"
"D10","6","","2000331"
"D10","7","","2000331"
"D10","8","","2000331"
"D10","9","","2000331"
"D10","10","","2000331"
"D10","1","","2000332"
"D10","2","","2000332"
"D10","3","","2000332"
"D10","4","","2000332"
"D10","5","","2000332"
"D10","6","","2000332"
"D10","7","","2000332"
"D10","8","","2000332"
"D10","9","","2000332"
"D10","10","","2000332"
"D10","1","","2000333"
"D10","2","","2000333"
"D10","3","","2000333"
"D10","4","","2000333"
"D10","5","","2000333"
"D10","6","","2000333"
"D10","7","","2000333"
"D10","8","","2000333"
"D10","9","","2000333"
"D10","10","","2000333"
"D10","1","","2000334"
"D10","2","","2000334"
"D10","3","","2000334"
"D10","4","","2000334"
"D10","5","","2000334"
"D10","6","","2000334"
"D10","7","","2000334"
"D10","8","","2000334"
"D10","9","","2000334"
"D10","10","","2000334"
"D10","1","","2015131"
"D10","2","","2015131"
"D10","3","","2015131"
"D10","4","","2015131"
"D10","5","","2015131"
"D10","6","","2015131"
"D10","7","","2015131"
"D10","8","","2015131"
"D10","1","","2015132"
"D10","2","","2015132"
"D10","3","","2015132"
"D10","4","","2015132"
"D10","5","","2015132"
"D10","6","","2015132"
"D10","7","","2015132"
"D10","8","","2015132"
"D10","1","","2015133"
"D10","2","","2015133"
"D10","3","","2015133"
"D10","4","","2015133"
"D10","5","","2015133"
"D10","6","","2015133"
"D10","7","","2015133"
"D10","8","","2015133"
"D10","1","","2015134"
"D10","2","","2015134"
"D10","3","","2015134"
"D10","4","","2015134"
"D10","5","","2015134"
"D10","6","","2015134"
"D10","7","","2015134"
"D10","8","","2015134"
"D10","1","","2015135"
"D10","2","","2015135"
"D10","3","","2015135"
"D10","4","","2015135"
"D10","5","","2015135"
"D10","6","","2015135"
"D10","7","","2015135"
"D10","8","","2015135"
"D10","1","","2015136"
"D10","2","","2015136"
"D10","3","","2015136"
"D10","4","","2015136"
"D10","5","","2015136"
"D10","6","","2015136"
"D10","7","","2015136"
"D10","8","","2015136"
"D10","1","","204473"
"D10","2","","204473"
"D10","3","","204473"
"D10","4","","204473"
"D10","5","","204473"
"D10","6","","204473"
"D10","7","","204473"
"D10","1","","204474"
"D10","2","","204474"
"D10","3","","204474"
"D10","4","","204474"
"D10","5","","204474"
"D10","6","","204474"
"D10","7","","204474"
"D10","1","","204475"
"D10","2","","204475"
"D10","3","","204475"
"D10","4","","204475"
"D10","5","","204475"
"D10","6","","204475"
"D10","7","","204475"
"D10","1","","204476"
"D10","2","","204476"
"D10","3","","204476"
"D10","4","","204476"
"D10","5","","204476"
"D10","6","","204476"
"D10","7","","204476"
"D10","1","","2077291"
"D10","2","","2077291"
"D10","3","","2077291"
"D10","4","","2077291"
"D10","5","","2077291"
"D10","6","","2077291"
"D10","7","","2077291"
"D10","8","","2077291"
"D10","1","","2077292"
"D10","2","","2077292"
"D10","3","","2077292"
"D10","4","","2077292"
"D10","5","","2077292"
"D10","6","","2077292"
"D10","7","","2077292"
"D10","8","","2077292"
"D10","1","","2077301"
"D10","2","","2077301"
"D10","3","","2077301"
"D10","4","","2077301"
"D10","5","","2077301"
"D10","6","","2077301"
"D10","7","","2077301"
"D10","8","","2077301"
"D10","1","","2077302"
"D10","2","","2077302"
"D10","3","","2077302"
"D10","4","","2077302"
"D10","5","","2077302"
"D10","6","","2077302"
"D10","7","","2077302"
"D10","8","","2077302"
"D10","1","","2077303"
"D10","2","","2077303"
"D10","3","","2077303"
"D10","4","","2077303"
"D10","5","","2077303"
"D10","6","","2077303"
"D10","7","","2077303"
"D10","8","","2077303"
"D10","9","","2077303"
"D10","10","","2077303"
"D10","1","","2077304"
"D10","2","","2077304"
"D10","3","","2077304"
"D10","4","","2077304"
"D10","5","","2077304"
"D10","6","","2077304"
"D10","7","","2077304"
"D10","8","","2077304"
"D10","9","","2077304"
"D10","10","","2077304"
"D10","1","","2077305"
"D10","2","","2077305"
"D10","3","","2077305"
"D10","4","","2077305"
"D10","5","","2077305"
"D10","6","","2077305"
"D10","7","","2077305"
"D10","8","","2077305"
"D10","9","","2077305"
"D10","10","","2077305"
"D10","1","","2079101"
"D10","2","","2079101"
"D10","3","","2079101"
"D10","4","","2079101"
"D10","5","","2079101"
"D10","6","","2079101"
"D10","7","","2079101"
"D10","8","","2079101"
"D10","1","","2079102"
"D10","2","","2079102"
"D10","3","","2079102"
"D10","4","","2079102"
"D10","5","","2079102"
"D10","6","","2079102"
"D10","7","","2079102"
"D10","8","","2079102"
"D10","1","","208041"
"D10","2","","208041"
"D10","3","","208041"
"D10","4","","208041"
"D10","5","","208041"
"D10","6","","208041"
"D10","7","","208041"
"D10","8","","208041"
"D10","1","","208042"
"D10","2","","208042"
"D10","3","","208042"
"D10","4","","208042"
"D10","5","","208042"
"D10","6","","208042"
"D10","7","","208042"
"D10","8","","208042"
"D10","1","","208171"
"D10","2","","208171"
"D10","3","","208171"
"D10","4","","208171"
"D10","5","","208171"
"D10","6","","208171"
"D10","7","","208171"
"D10","8","","208171"
"D10","1","","208172"
"D10","2","","208172"
"D10","3","","208172"
"D10","4","","208172"
"D10","5","","208172"
"D10","6","","208172"
"D10","7","","208172"
"D10","8","","208172"
"D10","1","","208173"
"D10","2","","208173"
"D10","3","","208173"
"D10","4","","208173"
"D10","5","","208173"
"D10","6","","208173"
"D10","7","","208173"
"D10","8","","208173"
"D10","9","","208173"
"D10","1","","208181"
"D10","2","","208181"
"D10","3","","208181"
"D10","4","","208181"
"D10","1","","208182"
"D10","2","","208182"
"D10","3","","208182"
"D10","4","","208182"
"D10","5","","208182"
"D10","6","","208182"
"D10","1","","208341"
"D10","2","","208341"
"D10","3","","208341"
"D10","4","","208341"
"D10","5","","208341"
"D10","6","","208341"
"D10","7","","208341"
"D10","8","","208341"
"D10","9","","208341"
"D10","10","","208341"
"D10","1","","208342"
"D10","2","","208342"
"D10","3","","208342"
"D10","4","","208342"
"D10","5","","208342"
"D10","6","","208342"
"D10","7","","208342"
"D10","8","","208342"
"D10","9","","208342"
"D10","10","","208342"
"D10","1","","2121221"
"D10","2","","2121221"
"D10","3","","2121221"
"D10","4","","2121221"
"D10","5","","2121221"
"D10","6","","2121221"
"D10","7","","2121221"
"D10","8","","2121221"
"D10","9","","2121221"
"D10","1","","2121222"
"D10","2","","2121222"
"D10","3","","2121222"
"D10","4","","2121222"
"D10","5","","2121222"
"D10","6","","2121222"
"D10","7","","2121222"
"D10","8","","2121222"
"D10","9","","2121222"
"D10","1","","2121223"
"D10","2","","2121223"
"D10","3","","2121223"
"D10","4","","2121223"
"D10","5","","2121223"
"D10","6","","2121223"
"D10","7","","2121223"
"D10","8","","2121223"
"D10","9","","2121223"
"D10","1","","2127101"
"D10","2","","2127101"
"D10","3","","2127101"
"D10","4","","2127101"
"D10","5","","2127101"
"D10","6","","2127101"
"D10","7","","2127101"
"D10","8","","2127101"
"D10","9","","2127101"
"D10","1","","2127102"
"D10","2","","2127102"
"D10","3","","2127102"
"D10","4","","2127102"
"D10","5","","2127102"
"D10","6","","2127102"
"D10","7","","2127102"
"D10","8","","2127102"
"D10","9","","2127102"
"D10","1","","2127103"
"D10","2","","2127103"
"D10","3","","2127103"
"D10","4","","2127103"
"D10","5","","2127103"
"D10","6","","2127103"
"D10","7","","2127103"
"D10","8","","2127103"
"D10","9","","2127103"
"D10","1","","2127104"
"D10","2","","2127104"
"D10","3","","2127104"
"D10","4","","2127104"
"D10","5","","2127104"
"D10","6","","2127104"
"D10","7","","2127104"
"D10","8","","2127104"
"D10","9","","2127104"
"D10","1","","2135231"
"D10","2","","2135231"
"D10","3","","2135231"
"D10","4","","2135231"
"D10","5","","2135231"
"D10","6","","2135231"
"D10","7","","2135231"
"D10","8","","2135231"
"D10","9","","2135231"
"D10","10","","2135231"
"D10","1","","2135232"
"D10","2","","2135232"
"D10","3","","2135232"
"D10","4","","2135232"
"D10","5","","2135232"
"D10","6","","2135232"
"D10","7","","2135232"
"D10","8","","2135232"
"D10","9","","2135232"
"D10","10","","2135232"
"D10","1","","2135233"
"D10","2","","2135233"
"D10","3","","2135233"
"D10","4","","2135233"
"D10","5","","2135233"
"D10","6","","2135233"
"D10","7","","2135233"
"D10","8","","2135233"
"D10","9","","2135233"
"D10","10","","2135233"
"D10","1","","2135234"
"D10","2","","2135234"
"D10","3","","2135234"
"D10","4","","2135234"
"D10","5","","2135234"
"D10","6","","2135234"
"D10","7","","2135234"
"D10","8","","2135234"
"D10","9","","2135234"
"D10","1","","2135235"
"D10","2","","2135235"
"D10","3","","2135235"
"D10","4","","2135235"
"D10","5","","2135235"
"D10","6","","2135235"
"D10","7","","2135235"
"D10","8","","2135235"
"D10","9","","2135235"
"D10","1","","2135236"
"D10","2","","2135236"
"D10","3","","2135236"
"D10","4","","2135236"
"D10","5","","2135236"
"D10","6","","2135236"
"D10","7","","2135236"
"D10","8","","2135236"
"D10","9","","2135236"
"D10","1","","2135237"
"D10","2","","2135237"
"D10","3","","2135237"
"D10","4","","2135237"
"D10","5","","2135237"
"D10","6","","2135237"
"D10","7","","2135237"
"D10","1","","2135238"
"D10","2","","2135238"
"D10","3","","2135238"
"D10","4","","2135238"
"D10","5","","2135238"
"D10","6","","2135238"
"D10","7","","2135238"
"D10","1","","2145661"
"D10","2","","2145661"
"D10","3","","2145661"
"D10","4","","2145661"
"D10","5","","2145661"
"D10","6","","2145661"
"D10","7","","2145661"
"D10","8","","2145661"
"D10","1","","2145662"
"D10","2","","2145662"
"D10","3","","2145662"
"D10","4","","2145662"
"D10","5","","2145662"
"D10","6","","2145662"
